BUA22CD,BUA22NM,BUA22NMW,BUA22NMG,BNG_E,BNG_N,LONG,LAT,OBJECTID,Shape__Area,Shape__Length
E63000282,Middleton-in-Teesdale, , ,395090.1811,525343.3339,-2.077556741,54.62320763,282,400625,8400
E63000283,Newton Aycliffe, , ,427232.5336,525020.8619,-1.579790228,54.6196065,283,9833125,67350
E63000284,Evenwood, , ,415863.0963,524859.4668,-1.755864797,54.61863868,284,684375,12000
E63000285,Winscales, , ,301503.7386,524708.4889,-3.526456313,54.6079015,285,1655625,13550
E63000286,Long Marton, , ,366592.3738,524691.3016,-2.518828357,54.61626038,286,220625,5750
E63000287,Cockfield, , ,412418.5631,524276.9049,-1.809229913,54.61349906,287,428125,6500
E63000288,Redcar, , ,459700.2857,523894.393,-1.077272809,54.60669728,288,12477500,51100
E63000289,Mickleton (County Durham), , ,397229.765,523728.7255,-2.044404209,54.60871435,289,233750,5800
E63000290,Braithwaite, , ,323254.424,523727.1774,-3.18954231,54.6028622,290,345625,6900
E63000291,School Aycliffe, , ,425915.294,523603.0638,-1.600313359,54.60693446,291,420625,6050
E63000292,Distington, , ,300555.0246,523569.3202,-3.540752027,54.59748171,292,438750,6250
E63000293,Stillington (Stockton-on-Tees), , ,437410.8357,523515.0294,-1.422367217,54.60542549,293,415000,5050
E63000294,Portinscale, , ,325135.3169,523461.0167,-3.160364645,54.60075338,294,390625,7700
E63000295,Keswick, , ,327459.0738,523393.0392,-3.124385608,54.60048206,295,2179375,21300
E63000296,Bolton (Eden), , ,363843.1069,523278.062,-2.561223357,54.60337061,296,250000,5650
E63000297,Grangetown, , ,455354.8826,522922.8299,-1.144719956,54.59846088,297,4686875,31850
E63000298,Billingham, , ,447169.3991,522871.3094,-1.271412609,54.59882639,298,12489375,70250
E63000299,Hilton (Eden), , ,378194.9207,522760.7795,-2.33902467,54.59954848,299,15388750,38650
E63000300,Marske-by-the-Sea, , ,463162.0809,522438.0538,-1.02400079,54.59319127,300,1892500,10550
E63000301,Kirkleatham, , ,459050.2804,522357.5008,-1.087643086,54.59296361,301,261875,3600
E63000302,Heighington, , ,424697.0938,522304.2698,-1.61928103,54.59532353,302,505000,6350
E63000303,Carlton (Stockton-on-Tees), , ,439453.2833,521759.5934,-1.390985839,54.58949581,303,248750,4200
E63000304,Lowca, , ,298506.1481,521735.5072,-3.57181735,54.58060012,304,306875,6850
E63000305,Lazenby, , ,457459.544,521667.4683,-1.112393051,54.58694616,305,4635625,35350
E63000306,Saltburn-by-the-Sea, , ,465900.1343,520963.8963,-0.981963434,54.57959651,306,1453750,15550
E63000307,New Marske, , ,462067.3818,520871.5337,-1.041270515,54.57925064,307,672500,6150
E63000308,Parton, , ,298120.9539,520585.1755,-3.57737526,54.57018871,308,242500,6900
E63000309,Staindrop, , ,412812.9931,520384.3085,-1.803291136,54.57850769,309,517500,9850
E63000310,Appleby-in-Westmorland, , ,368457.1864,520226.6448,-2.489471555,54.57625941,310,1398750,18500
E63000311,Stockton-on-Tees, , ,443624.0419,519964.7069,-1.326715052,54.57302491,311,23918125,68150
E63000312,Brotton, , ,468587.8721,519837.0243,-0.940651347,54.5691145,312,1418750,8800
E63000313,Cotherstone, , ,401089.2453,519739.4742,-1.984665262,54.57287118,313,293750,7150
E63000314,Carlin How, , ,470791.0476,519587.9886,-0.90664103,54.56657389,314,500000,8550
E63000315,Moresby Parks, , ,299651.4566,519264.453,-3.553260001,54.55863025,315,546875,8900
E63000316,Eston, , ,454808.5854,519263.1169,-1.153856131,54.56563487,316,8615625,34600
E63000317,Skelton (Redcar and Cleveland), , ,466253.7501,518987.8859,-0.976938205,54.56179522,317,1910000,22800
E63000318,Arlecdon, , ,305289.9311,518713.5711,-3.465924124,54.55476902,318,326250,10650
E63000319,Staithes, , ,478110.7334,518426.4699,-0.793767422,54.55506246,319,330625,6200
E63000320,Beaumont Hill, , ,429218.5402,518293.1726,-1.54970269,54.55903763,320,230625,3650
E63000321,Loftus, , ,472037.1734,518157.7318,-0.88772187,54.55354727,321,940625,14350
E63000322,Easington (Redcar and Cleveland), , ,474388.9167,517994.4643,-0.851409948,54.5517407,322,293750,4050
E63000323,Thornaby-on-Tees, , ,445939.8777,517687.9672,-1.291250277,54.55236136,323,6835625,50800
E63000324,Middlesbrough, , ,450902.2432,517451.2488,-1.214577064,54.54976067,324,43938125,226350
E63000325,Frizington, , ,303583.3243,517267.983,-3.491827809,54.54145961,325,493750,9300
E63000326,Whitehaven, , ,298150.9552,517167.9077,-3.575727125,54.53949603,326,7419375,59600
E63000327,Gainford, , ,417162.4989,516985.244,-1.736199935,54.54783336,327,358125,4900
E63000328,Boosbeck, , ,466013.669,516971.4807,-0.981101859,54.54370833,328,255625,3750
E63000329,Barnard Castle, , ,405589.0319,516933.2005,-1.915113326,54.54762308,329,2166875,13900
E63000330,Sadberge, , ,434251.269,516827.3898,-1.472054272,54.54555102,330,270625,4800
E63000331,Hinderwell, , ,479387.8564,516789.4776,-0.774466433,54.54015606,331,315000,6550
E63000332,Rheda Park, , ,302759.29,516736.8021,-3.504384483,54.53652988,332,290000,5500
E63000333,Longnewton, , ,438020.5336,516296.1452,-1.413860314,54.54050891,333,297500,5050
E63000334,Lingdale, , ,467470.4442,516236.9871,-0.958755737,54.53691697,334,344375,7250
E63000335,Startforth, , ,404434.3633,516178.3841,-1.932974162,54.54085084,335,677500,10950
E63000336,Guisborough, , ,461126.1067,515629.594,-1.056917884,54.53226312,336,4639375,21100
E63000337,Shap, , ,356356.3293,515170.3246,-2.675903523,54.52992015,337,431875,8700
E63000338,Cleator Moor, , ,301765.1704,514859.0926,-3.519116172,54.51946907,338,2173125,23700
E63000339,Darlington, , ,428921.6491,514833.0565,-1.554631974,54.52796007,339,24748750,94000
E63000340,Merrybent, , ,424093.988,514663.6967,-1.629238005,54.52668957,340,246250,4700
E63000341,Brough (Eden), , ,379410.5118,514461.6451,-2.319625183,54.52501819,341,385625,7600
E63000342,Stainton (Middlesbrough), , ,447819.1983,514415.8822,-1.262727273,54.52278446,342,477500,5150
E63000343,Egglescliffe, , ,441765.5362,514375.3073,-1.356252286,54.52295356,343,3589375,26000
E63000344,Moor Row, , ,300437.5814,514317.3594,-3.539434486,54.514343,344,246250,6300
E63000345,Moorsholm, , ,468939.639,514227.5455,-0.936522895,54.51866401,345,222500,6550
E63000346,Ingleby Barwick, , ,444394.139,513699.7802,-1.315746068,54.51666025,346,4812500,25150
E63000347,Bigrigg, , ,300068.9386,513136.6328,-3.54472619,54.50366318,347,211875,3750
E63000348,Middleton St George, , ,436441.7719,512889.4455,-1.438680506,54.51001055,348,4922500,40500
E63000349,Yarm, , ,442334.6219,511889.1808,-1.347816617,54.50056539,349,3338125,25200
E63000350,St Bees, , ,297011.2317,511836.9473,-3.591471975,54.49137514,350,787500,14950
E63000351,Hilton (Stockton-on-Tees), , ,446535.5592,511389.2666,-1.283033384,54.49570595,351,218750,3600
E63000352,Great Ayton, , ,456194.6043,510824.2506,-1.134028847,54.48965293,352,1275625,14050
E63000353,Egremont, , ,300872.6725,510742.8427,-3.531514847,54.48231602,353,1727500,20050
E63000354,Hurworth-on-Tees, , ,430503.9166,510379.5101,-1.530643306,54.48784545,354,1128750,15250
E63000355,Seamer (Hambleton), , ,449879.598,510165.4863,-1.231614859,54.48439189,355,224375,5050
E63000356,Whitby, , ,489438.3139,510145.7568,-0.621181612,54.4787942,356,4205000,40950
E63000357,Low Worsall, , ,439352.3334,509949.3249,-1.394121279,54.48337254,357,221250,4900
E63000358,Kirklevington, , ,442903.8199,509761.5663,-1.339336435,54.48139827,358,503125,6400
E63000359,Barton (Richmondshire), , ,423100.429,508843.5812,-1.645042277,54.47443183,359,333125,4700
E63000360,Thornhill (Copeland), , ,301134.5928,508810.2899,-3.526826855,54.46500561,360,238125,3100
E63000361,Stokesley, , ,452678.718,508618.727,-1.188689943,54.47021045,361,2273125,21150
E63000362,Kirkby Stephen, , ,377342.8445,508512.4992,-2.351111677,54.4714661,362,778750,10700
E63000363,Melsonby, , ,419868.7029,508397.1188,-1.694940697,54.4705556,363,231875,3800
E63000364,Castleton (Scarborough), , ,468591.9641,507974.9517,-0.943342386,54.46252915,364,206250,6450
E63000365,Grasmere, , ,333585.5738,507869.3855,-3.026065132,54.46183948,365,373750,11000
E63000366,Sleights, , ,486818.7093,507271.2325,-0.662440878,54.45342226,366,1022500,15600
E63000367,Dalton-on-Tees, , ,428913.4758,506801.1139,-1.555541465,54.45578034,367,218750,9550
E63000368,Beckermet, , ,301899.1082,506706.4148,-3.514338276,54.44625319,368,328750,6700
E63000369,Great Broughton, , ,454764.8975,506300.8426,-1.15693255,54.44916172,369,540625,10650
E63000370,Hutton Rudby, , ,446628.2597,506094.6339,-1.282435116,54.44811864,370,968125,13900
E63000371,Middleton Tyas, , ,422561.1595,505849.3869,-1.653590824,54.44754775,371,438125,8600
E63000372,Robin Hood's Bay, , ,495022.2589,505354.2633,-0.536569519,54.43473397,372,270000,5950
E63000373,Sneatonthorpe, , ,489498.7461,505346.759,-0.621698503,54.43566764,373,450625,4250
E63000374,Fylingthorpe, , ,494354.5088,504829.3923,-0.547027268,54.43014268,374,231250,6100
E63000375,Ambleside, , ,337583.1006,504383.692,-2.96367049,54.43102596,375,1262500,15450
E63000376,Sellafield, , ,302865.1375,503593.5669,-3.498425449,54.41847338,376,2287500,19350
E63000377,Gosforth, , ,306799.8157,503484.7866,-3.437776627,54.41823303,377,410625,8050
E63000378,East Cowton, , ,430891.2969,503222.2084,-1.525408018,54.42350189,378,275625,5750
E63000379,Swainby, , ,447823.2456,502005.7555,-1.264666405,54.41126411,379,336875,8400
E63000380,Goathland, , ,483161.1943,501264.5175,-0.720519691,54.40006434,380,311250,10600
E63000381,Seascale, , ,304047.8471,501263.1968,-3.479451727,54.39776196,381,800625,9500
E63000382,Richmond, , ,416988.0476,501173.0027,-1.739799289,54.40573709,382,2404375,20700
E63000383,Scorton, , ,425132.0142,500189.4716,-1.61442376,54.39656309,383,267500,4100
E63000384,Brompton-on-Swale, , ,422257.4561,500031.9621,-1.658708452,54.39528071,384,938750,11350
E63000385,Staveley (South Lakeland), , ,346739.5989,498245.2561,-2.821436253,54.3769089,385,509375,10700
E63000386,Windermere, , ,341211.7689,498177.3679,-2.906511125,54.37568976,386,2484375,29850
E63000387,Hawkshead, , ,335287.6179,498084.0466,-2.997674513,54.37413189,387,206250,5300
E63000388,Coniston, , ,330285.9557,497509.8984,-3.074519848,54.36831199,388,448125,7250
E63000389,Catterick, , ,424263.6123,497483.4339,-1.628018364,54.37228618,389,1135000,17000
E63000390,Catterick Garrison, , ,418527.8647,497448.9766,-1.716308831,54.37221605,390,6525625,82600
E63000391,Osmotherley, , ,445563.5622,497251.8238,-1.30020674,54.36875026,391,267500,6450
E63000392,Bowness-on-Windermere, , ,340486.3824,496599.866,-2.917360293,54.36143004,392,1276875,17800
E63000393,Brompton, , ,437581.8047,496282.7375,-1.423173543,54.36069074,393,645000,9150
E63000394,Burneside, , ,350614.6023,495660.635,-2.761357752,54.35407393,394,381875,5500
E63000395,Storrs, , ,339986.0193,495325.3011,-2.924801941,54.3499181,395,987500,24450
E63000396,Northallerton, , ,436925.9617,494394.3018,-1.433498873,54.34376775,396,4244375,23600
E63000397,Cloughton, , ,500962.5341,494354.4089,-0.448756926,54.33477027,397,259375,6400
E63000398,Burniston, , ,500717.614,493238.0692,-0.452898626,54.32478956,398,767500,13600
E63000399,Romanby, , ,436039.3309,492728.235,-1.447337301,54.32885847,399,970000,7800
E63000400,Kendal, , ,351877.5861,492633.0025,-2.74143713,54.3269875,400,8429375,38250
E63000401,Scruton, , ,430089.9162,492271.5524,-1.538861996,54.32513843,401,250000,5900
E63000402,Morton-on-Swale, , ,432703.5182,492019.7506,-1.498706221,54.32271536,402,238750,3400
E63000403,Sedbergh, , ,365828.9105,491952.4581,-2.526854472,54.32199945,403,946250,14200
E63000404,Scalby, , ,501136.8711,490673.4678,-0.44732251,54.3016667,404,927500,9800
E63000405,Leyburn, , ,411506.8553,490596.9982,-1.824643304,54.31084201,405,1005625,11800
E63000406,Leeming Bar, , ,428568.402,490009.6108,-1.562470531,54.30489763,406,818125,9300
E63000407,Oxenholme, , ,353271.8307,489986.3229,-2.719585756,54.30333306,407,305000,6250
E63000408,Harmby, , ,412898.0519,489714.9702,-1.803298599,54.30288218,408,234375,5500
E63000409,Hawes and Gayle, , ,387040.8338,489560.5823,-2.200638629,54.30148731,409,444375,11950
E63000410,Borrowby, , ,442814.6448,489341.5231,-1.343646579,54.29790161,410,241875,5850
E63000411,Natland, , ,352133.208,489157.6224,-2.736948609,54.29578031,411,306250,5850
E63000412,Leeming, , ,430477.8837,488986.8854,-1.53323106,54.29559657,412,2198750,41000
E63000413,Aiskew, , ,427123.854,488552.1913,-1.584801035,54.29187828,413,622500,8800
E63000414,West Witton, , ,405695.7212,488311.9304,-1.914002495,54.29040224,414,261250,7100
E63000415,Bootle (Copeland), , ,310778.8548,488225.5402,-3.371901635,54.28185008,415,208750,6000
E63000416,Thornton-le-Moor, , ,439155.1459,488151.0565,-1.400027409,54.28749594,416,206875,3950
E63000417,Bedale, , ,426532.9261,487934.0269,-1.593933758,54.28635373,417,1023750,10600
E63000418,Knayton, , ,443310.0352,487908.326,-1.336242428,54.28498039,418,264375,6900
E63000419,Finsthwaite, , ,336589.8868,487906.0373,-2.975463506,54.28283785,419,278125,4350
E63000420,Middleham, , ,412555.6262,487811.5075,-1.808639828,54.28578391,420,345625,5100
E63000421,Broughton in Furness, , ,321186.3827,487386.6339,-3.211867205,54.27602498,421,236875,5100
E63000422,Kirkbymoorside, , ,469740.8386,486396.6042,-0.930669946,54.2684801,422,1101250,11050
E63000423,Summerlands, , ,353710.5204,486189.9989,-2.712255846,54.26925734,423,229375,6450
E63000424,Levens, , ,348777.2999,486091.2548,-2.787978821,54.26789864,424,478125,8550
E63000425,Scarborough, , ,504036.8063,485829.1374,-0.40446029,54.25756487,425,15155625,111900
E63000426,Sinnington, , ,474353.8074,485760.5366,-0.860013135,54.26211604,426,209375,5600
E63000427,Firby, , ,425981.9974,485507.1531,-1.602606023,54.26457154,427,315000,3350
E63000428,Middleton (Ryedale), , ,478197.5549,485339.7508,-0.801127128,54.25776299,428,328125,6350
E63000429,Endmoor, , ,354219.5491,485180.6907,-2.704285908,54.26023305,429,447500,7350
E63000430,East Ayton and West Ayton, , ,498828.5838,484682.3241,-0.484756263,54.24829293,430,1144375,13250
E63000431,Nawton and Beadlam, , ,465470.4984,484657.203,-0.996606626,54.2534135,431,435000,9000
E63000432,Backbarrow, , ,335572.8856,484536.0416,-2.990355375,54.25242801,432,289375,8500
E63000433,Hutton Buscel, , ,497640.9084,484477.4187,-0.503043513,54.24667967,433,218750,4800
E63000434,Snape (Hambleton), , ,426580.8391,484289.2008,-1.59352002,54.25359513,434,241875,4900
E63000435,Helmsley, , ,461403.0447,483936.9272,-1.059174832,54.2474443,435,746250,8250
E63000436,Pickering, , ,479672.005,483926.1334,-0.778874403,54.24483421,436,2735000,29550
E63000437,Seamer (Scarborough), , ,501442.5031,483817.2057,-0.444948337,54.24001002,437,821875,12050
E63000438,Carthorpe, , ,430779.6376,483785.3738,-1.52912787,54.24883289,438,223125,5400
E63000439,Heversham, , ,349864.0163,483410.2978,-2.770845349,54.24391427,439,432500,10050
E63000440,Pickhill, , ,434438.8862,483357.1837,-1.473021229,54.24475249,440,283125,8050
E63000441,Gristhorpe, , ,508922.8129,482860.5821,-0.330568108,54.22988144,441,750625,14400
E63000442,Thornton-le-Dale, , ,483400.4083,482792.9857,-0.721989341,54.23405987,442,841250,11500
E63000443,Penny Bridge and Greenodd, , ,331111.7127,482736.0506,-3.05840064,54.23567174,443,284375,5400
E63000444,Ebberston, , ,489808.183,482510.9818,-0.623797239,54.2304441,444,243125,4850
E63000445,Kirkby-in-Furness, , ,322960.5399,482410.1626,-3.183346182,54.23158041,445,203125,6100
E63000446,Wombleton, , ,467013.4415,482339.3861,-0.973445536,54.2323866,446,711875,12100
E63000447,Snainton, , ,492068.971,482153.4805,-0.589236635,54.22683125,447,569375,9100
E63000448,Brompton-by-Sawdon, , ,494411.0475,482084.1947,-0.553345369,54.22578303,448,283125,6350
E63000449,Thirsk, , ,443094.7487,482015.0821,-1.340394556,54.23203792,449,1851250,22800
E63000450,Milnthorpe, , ,349981.0896,481730.8479,-2.768768349,54.2288334,450,680625,9050
E63000451,Carlton Miniott, , ,440655.9985,481639.4636,-1.377854996,54.22886117,451,211875,2900
E63000452,Sowerby, , ,442616.9987,480908.7112,-1.347879725,54.22213514,452,1679375,16100
E63000453,Masham, , ,422285.4736,480845.2641,-1.659701282,54.22284811,453,507500,8300
E63000454,Filey, , ,511331.9162,480783.0013,-0.29439858,54.21070047,454,2086875,15000
E63000455,Bagby, , ,446287.2756,480441.1552,-1.291664942,54.21761578,455,256250,5800
E63000456,Lindale, , ,341533.5079,480416.5601,-2.898077917,54.21612653,456,304375,6550
E63000457,Storth and Sandside, , ,347614.7846,480245.6525,-2.804802905,54.21524974,457,614375,13100
E63000458,Millom, , ,317373.0596,480147.1563,-3.26841655,54.21037494,458,1645000,14750
E63000459,Kirby Misperton, , ,477920.9769,479667.8849,-0.806842403,54.20684142,459,938750,9950
E63000460,Muston (Scarborough), , ,509680.5629,479531.3676,-0.320163604,54.19981206,460,230625,7000
E63000461,Flixton Ings, , ,502939.4228,479419.7816,-0.423494576,54.20020555,461,345625,7300
E63000462,Casterton, , ,362541.9316,479265.1876,-2.575794405,54.20775019,462,306250,7000
E63000463,Staxton, , ,501689.9061,479153.2351,-0.442731139,54.19805991,463,220625,3850
E63000464,Thorpefield, , ,440410.3473,479085.81,-1.381965553,54.20593137,464,1849375,23000
E63000465,Oswaldkirk, , ,462440.7139,479021.5182,-1.04427315,54.20314886,465,210625,5700
E63000466,West Tanfield, , ,426753.7448,478958.8497,-1.591339372,54.20568188,466,230625,5800
E63000467,Holme (South Lakeland), , ,352352.7748,478949.1917,-2.731948721,54.20406242,467,522500,10850
E63000468,Haverigg, , ,315637.4795,478863.0284,-3.294659843,54.19855391,468,933750,17800
E63000469,Cartmel, , ,337989.5016,478702.8739,-2.952062634,54.20030983,469,318750,6900
E63000470,Kirkby Lonsdale, , ,360872.9853,478574.1946,-2.601290453,54.2014153,470,681250,8100
E63000471,Ampleforth, , ,459670.3203,478397.4705,-1.086861198,54.19787031,471,1275625,15300
E63000472,Arnside, , ,345911.7103,478306.114,-2.830566002,54.19764299,472,1013750,15000
E63000473,Primrose Valley, , ,511880.054,477975.4272,-0.287041377,54.18535989,473,955000,11650
E63000474,Ulverston, , ,329096.7272,477742.8697,-3.088128583,54.19052903,474,4095000,44300
E63000475,Grange-over-Sands, , ,340208.3871,477462.467,-2.917806977,54.1894273,475,1805625,25800
E63000476,Askam in Furness, , ,321453.685,477430.8185,-3.205153475,54.1866101,476,928125,14400
E63000477,Hunmanby, , ,509939.8298,477406.0472,-0.316966934,54.18066382,477,1209375,12550
E63000478,Sherburn (Ryedale), , ,496001.9993,477105.0809,-0.530539077,54.18075347,478,473125,7200
E63000479,Swarthmoor, , ,327229.539,476925.5637,-3.116540347,54.1829231,479,322500,4100
E63000480,Allithwaite, , ,338494.1671,476686.5455,-2.9439147,54.18225171,480,526875,13550
E63000481,Burton-in-Kendal, , ,353081.1241,476602.7228,-2.720416891,54.18304286,481,485625,7550
E63000482,Grewelthorpe, , ,422962.7591,476394.5581,-1.649652094,54.18281907,482,220000,6050
E63000483,Topcliffe, , ,439890.1418,476038.5117,-1.390343305,54.17858638,483,454375,8300
E63000484,Reighton Sands, , ,514034.2532,475960.4515,-0.254809391,54.16678519,484,333125,4200
E63000485,Lindal in Furness, , ,325214.3459,475889.6489,-3.147154151,54.1733246,485,387500,9350
